pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
2914235,2,0,1,1,0,1,4,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
9460215,3,0,2,1,0,0,4,0,0,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,1
6140716,3,0,9,1,0,8,3,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,2,1,1,1,2,3
2191138,3,0,3,1,0,2,15,0,0,1,4,4,6,6,1,1,0,0,5,5,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,10,0,0,0,1,2,1,1,2,3
6431119,2,0,4,1,0,5,7,0,0,1,2,2,5,5,0,0,0,0,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,0,0,0,1,1,1,2,3
1534594,2,0,4,1,0,8,24,0,0,1,12,12,12,12,0,0,0,0,4,0,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,3,25,20,0,2,10,8,2,1,2,3
2205673,1,0,1,1,0,0,3,0,0,2,0,0,1,1,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,3,3,3,3,3,3,3,3,1,2,2,0,0,5,0,0,0,0,0,0,1,2,1
2115562,1,0,4,1,0,6,32,0,0,1,6,6,6,6,0,0,0,0,2,0,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,28,0,8,0,8,2,4,1,2,1
8957879,1,0,1,1,0,6,10,0,0,1,2,2,2,2,0,0,0,0,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,2,2,3
6119149,1,0,1,1,0,8,6,0,0,1,6,6,6,6,0,0,0,0,8,6,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,15,0,0,0,0,1,1,1,2,3
9692744,1,0,2,1,0,18,18,0,0,1,10,10,5,5,0,0,1,1,5,5,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,5,0,10,0,1,2,0,2,2,1,1,3
4874951,3,0,1,1,0,0,4,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,0,2,2,2
5436776,1,0,4,1,0,19,68,0,0,1,17,17,30,30,1,1,1,1,14,0,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,0,0,0,1,1,9,3,0,4,1000,0,1,18,2,6,1,2,3
8453109,1,0,1,1,0,18,22,0,0,1,6,6,10,10,6,6,10,10,11,10,1,1,2,1,2,2,2,1,2,1,2,2,2,3,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,11,0,0,0,0,0,0,1,2,3
6662838,1,0,4,1,0,8,18,0,0,1,5,1,5,1,0,0,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,2,4,0,2,2,2,2,2,1,1,3
1386650,1,0,1,1,0,5,24,0,0,1,12,12,12,12,0,0,0,0,12,12,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,15,0,0,0,0,0,2,1,2,3
8074742,2,0,1,1,0,8,8,0,0,1,4,4,4,4,0,0,0,0,4,4,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,2,0,10,0,0,1,2,1,2,3
5943129,2,0,1,1,0,16,16,0,0,1,8,8,8,8,0,0,0,0,2,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,1,10,6,1,1,3,1,2,1,1,2
7418593,2,0,1,1,0,8,8,0,0,1,2,2,3,3,0,0,0,0,2,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,9,3,4,4,4,4,1,4,4,4,3,2,9,1,0,2,0,0,0,0,0,1,1,2,1
9669248,3,0,2,1,0,7,3,2,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
7938145,4,0,1,1,0,2,5,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,0,1,2,3
9460053,2,0,1,1,0,4,12,0,0,1,3,3,3,3,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,1,5,50,1,0,0,1,1,1,2,1
9655336,3,0,4,1,0,3,0,0,7,1,2,2,5,5,0,0,0,0,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,2,2,3
8813045,4,0,1,1,0,1,3,0,0,1,1,1,1,1,0,0,1,1,0,0,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,3
8309802,1,0,1,1,0,10,6,0,0,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,2,1,40,50,2,0,2,2,3,1,1,2
1465731,1,0,2,4,0,7,6,0,0,1,3,3,2,2,0,0,0,0,4,4,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,2,2,9,1,4,4,4,4,1,4,4,4,1,1,9,20,10,10,50,5,1,2,1,2,1,2,2
8198309,1,0,4,1,0,10,21,0,0,1,6,6,12,12,1,1,1,1,14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,26,0,6,1,6,1,3,1,1,1
8384750,1,0,3,1,0,8,8,0,0,1,3,3,3,3,2,2,2,2,3,3,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,9,2,1,1,1,4,4,4,4,1,4,4,4,1,2,9,1,0,1,0,2,1,2,1,1,1,2,3
9001470,1,0,1,1,0,8,13,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,5,0,35,0,5,1,2,2,3,1,1,1
8241986,1,0,1,1,0,22,22,0,0,1,5,5,10,10,5,5,10,10,5,5,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,9,2,2,9,1,2,2,2,3,3,4,4,3,2,1,9,2,0,15,0,5,0,5,2,3,1,2,3
2697229,2,0,1,1,0,10,23,0,0,1,25,25,20,20,0,0,0,0,25,20,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,10,15,20,29,5,1,10,10,3,1,1,1
3722381,3,0,1,1,0,3,2,0,0,1,2,2,1,1,0,0,0,0,0,0,2,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
9199460,3,0,2,7,0,1,6,0,0,1,2,2,2,2,0,0,0,0,3,3,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
2096410,3,0,2,1,0,1,4,0,0,1,1,1,1,1,0,0,0,0,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
4185795,4,0,1,1,0,1,3,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
8015864,2,0,1,1,0,7,9,0,0,1,6,6,6,6,1,0,1,0,0,0,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,20,0,0,1,0,8,1,1,2,3
9069594,2,0,1,1,0,10,10,0,0,1,9,9,9,9,0,0,0,0,9,9,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,0,38,0,0,1,1,0,6,1,2,1
4276006,1,0,5,1,0,50,130,0,0,1,50,50,50,50,5,5,5,5,10,10,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,9,2,1,1,1,1,1,1,1,1,1,4,1,1,2,9,2,1,100,0,4,1,0,4,1,1,2,1
1606356,1,0,2,1,0,8,18,0,0,1,15,15,15,15,0,0,0,0,15,15,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,5,3,20,250,3,1,5,3,3,1,1,1
9899055,1,0,1,5,0,10,13,0,0,1,8,8,8,8,0,0,0,0,16,16,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,25,0,12,2,0,1,2,1,2,3
5167856,1,0,4,1,0,11,20,0,0,1,6,6,6,6,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,1,12,0,0,0,1,1,2,1,1,3
4091040,2,0,1,1,0,9,57,0,0,1,3,2,3,2,3,2,3,2,3,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,2,2,3,1,1,9,2,0,6,0,0,1,10,10,2,1,2,3
8158272,2,0,0,6,0,10,0,0,0,1,2,2,2,2,2,2,2,2,4,4,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,5,0,0,1,0,1,2,2
1075627,2,0,1,1,0,8,12,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,2,2,2,4,4,4,4,4,1,2,9,1,0,25,0,0,1,1,1,1,1,2,3
7562043,1,0,2,1,0,4,18,0,0,1,4,4,5,5,0,0,0,0,0,0,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,5,0,1,2,2,1,2,3
7633139,1,0,5,1,0,5,11,0,0,1,5,5,6,6,0,0,0,0,5,5,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,0,1,0,1,1,2,1,2,3
3111166,3,0,8,7,0,3,5,4,1,2,4,4,7,7,0,0,0,0,4,0,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,2,2,1,1,16,0,0,1,0,1,0,1,2,3
5558139,3,0,1,1,0,5,2,1,0,1,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,22,0,0,0,1,1,1,2,1,3
4370277,1,0,1,1,0,3,3,0,0,1,6,6,6,6,0,0,0,0,6,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
1596830,1,0,1,1,0,3,8,0,0,1,4,4,4,4,1,1,1,1,4,4,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,2,3
7581670,2,0,1,1,0,20,20,0,0,1,15,15,10,10,1,1,1,1,15,10,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,9,2,1,2,1,1,1,1,1,1,3,3,3,1,2,9,1,0,50,0,0,1,0,1,2,1,1,2
1035067,1,0,1,1,0,8,8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,1,1,1,3,3,3,3,3,1,1,9,0,0,15,0,0,1,0,0,1,1,2,1
6376387,1,0,4,1,0,10,25,0,0,1,18,18,18,18,2,2,2,2,18,18,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,25,450,3,1,3,3,4,1,1,1
9914915,1,0,24,1,0,5,24,0,0,1,4,4,4,4,0,0,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,2,9,1,3,3,3,3,3,3,3,3,1,1,9,6,0,20,0,10,1,0,5,3,1,2,3
2990236,1,0,4,1,0,15,46,0,0,1,25,25,25,25,0,0,0,0,25,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,6,0,5,0,1,1,45,3,5,1,1,1
8630540,1,0,1,5,0,5,10,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,1,0,6,0,0,0,0,0,1,1,2,1
2467336,1,0,1,1,0,9,31,0,0,1,6,6,22,22,0,0,0,0,30,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,40,0,2,1,16,2,6,1,1,3
2714646,2,0,4,1,0,4,11,0,0,1,2,2,2,2,0,0,0,0,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,1,4,1,0,1,4,1,2,1,2,3
7433542,3,0,2,1,0,8,15,0,0,1,12,12,12,12,2,2,2,2,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,2,11,0,0,0,1,1,1,2,2,3
2364100,3,0,2,1,0,5,5,0,0,1,4,4,6,6,0,0,0,0,6,3,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,5,9,0,0,0,1,3,1,1,2,3
8056268,3,0,1,1,0,0,4,0,0,2,1,1,2,2,0,0,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,1,5,0,0,0,0,1,1,2,2,3
5051433,3,0,0,1,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,2,9,3,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
7814808,1,0,1,1,0,9,8,0,0,1,1,1,0,0,1,1,0,0,15,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,2,9,1,1,1,1,1,4,4,4,4,1,1,9,0,0,20,0,0,2,0,2,4,1,2,2
2079712,1,0,1,1,0,7,9,0,0,1,3,3,4,4,1,1,1,1,4,4,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,33,0,0,1,9,8,3,1,2,2
4107922,1,0,1,1,0,11,14,0,0,1,3,3,3,3,0,0,0,0,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,2,9,1,1,1,1,4,4,3,3,3,1,1,9,3,0,30,500,0,1,1,1,1,1,2,3
1467272,3,0,9,8,0,9,9,0,0,1,1,1,1,1,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,12,7,0,0,0,0,0,0,2,2,2
2030738,3,0,4,1,0,8,6,1,0,2,3,3,3,3,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
3473577,3,0,1,1,0,1,6,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,1,1,2,3
8548936,2,0,1,1,0,3,10,0,0,1,2,2,4,4,0,0,0,0,5,0,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,3,5,0,3,1,0,0,2,1,1,3
5103679,1,0,13,1,0,13,13,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,15,0,1,0,1,1,1,1,2,3
3397497,1,0,1,1,0,12,24,0,0,1,4,4,4,4,4,4,4,4,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,17,0,0,0,1,1,1,1,2,3
7114844,1,0,2,1,0,12,10,0,0,1,5,5,5,5,0,0,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,8,0,8,1,1,0,2,1,1,1
3076244,2,0,1,1,0,13,13,0,0,1,3,3,3,3,3,3,3,3,0,0,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,1,1,0,1,1,1,2,3
7184320,1,0,1,1,0,8,12,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,9,1,2,9,3,0,0,0,0,0,0,0,0,0,1,9,2,0,4,0,0,1,1,1,1,1,2,1
9089826,1,0,1,1,0,9,9,0,0,1,4,4,4,4,0,0,0,0,4,4,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,2,9,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,1,2,3
9046152,1,0,4,1,0,15,16,0,0,1,15,15,15,15,0,0,0,0,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,1,2,9,1,1,1,1,1,1,1,1,1,1,1,9,0,0,0,0,0,0,0,0,0,1,1,1
8522380,1,0,1,1,0,13,36,0,0,1,17,17,27,27,0,0,0,0,28,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,58,0,0,1,21,23,1,1,2,1
1428042,3,0,1,5,0,0,4,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
9358893,2,0,1,1,0,6,6,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,0,1,1,2,3
5163485,1,0,22,1,0,7,20,0,0,1,10,10,10,10,0,0,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,0,0,7,2,1,2,2,3
4201580,1,0,4,1,0,12,17,0,0,1,3,3,3,3,3,3,3,3,5,6,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,2,2,4,4,4,1,1,9,2,0,25,2,10,1,1,1,1,1,2,1
5829042,1,0,4,1,0,11,11,0,0,1,3,3,2,2,3,3,2,2,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,2,9,1,2,2,2,2,1,4,4,4,1,2,9,1,0,5,0,0,0,1,0,1,1,2,1
4505382,3,0,7,7,0,4,3,0,0,2,2,2,2,2,0,0,0,0,2,2,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,2,1,1,2,3
1261891,4,0,1,5,0,10,8,0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,2,2,2
6134580,2,0,4,1,0,7,8,0,0,1,2,1,2,1,0,0,0,0,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,2,200,0,0,0,0,0,1,2,2
5286652,2,0,15,1,0,7,12,0,0,1,4,2,2,2,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,9,0,1,0,1,1,1,1,1,1
6372074,1,0,1,1,0,12,76,0,0,1,15,15,15,15,0,0,0,0,40,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,1,1,1,1,9,8,1,100,50,30,1,50,1,11,1,1,1
3621461,4,0,1,1,0,1,4,2,0,1,3,3,3,3,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,9,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
4460679,1,0,1,1,0,15,15,0,0,1,6,6,10,10,1,1,1,1,8,10,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,0,0,0,1,2,1,2,3
6927721,1,0,2,1,0,8,28,0,0,1,10,10,10,10,1,1,1,1,1,0,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,1,1,1,1,1,1,3,3,1,2,9,1,0,35,0,35,2,2,2,1,1,1,3
6536337,2,0,1,1,0,1,7,0,0,1,3,3,3,3,0,0,0,0,0,0,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
4655390,3,0,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
8461347,3,0,1,1,0,1,2,0,0,2,1,1,1,1,0,0,0,0,0,0,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
3349352,2,0,1,1,0,8,27,0,0,1,10,10,10,10,4,4,3,3,28,10,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,40,0,35,1,1,2,1,1,2,3
