pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn,Cluster,Deficit_Tier
4698952,1,4,4,1,35,10,35,0,0,1,31,28,16,15,13,11,8,6,56,15,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,2,0,0,25,0,14,2,0,2,0,1,2,2,1,Moderate Deficit
1907560,2,16,16,7,34,7,28,6,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,0,0,22,1500,20,1,0,1,1,1,1,2,1,Moderate Deficit
4141610,2,1,1,1,23,4,23,0,0,1,6,6,6,6,2,1,2,1,12,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,4,1,2,9,0,0,100,0,1,1,0,1,0,1,1,2,1,Moderate Deficit
1688532,2,1,1,1,17,15,22,0,0,1,4,4,2,2,1,1,1,1,12,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,4,4,4,4,1,1,9,1,6,40,0,0,1,0,7,3,1,2,3,1,Moderate Deficit
5919846,3,9,3,7,6,4,3,0,0,1,0,0,1,1,0,0,1,1,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,4,3,1,0,0,0,1,2,2,1,1,3,2,Well Equipped
6939145,3,2,2,1,5,11,5,0,0,1,4,4,4,4,1,1,1,1,3,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,1,0,1,2,1,1,2,2,Well Equipped
1171940,3,7,7,1,6,1,6,0,0,2,2,2,2,2,0,0,0,0,4,15,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,11,0,11,1,0,2,2,1,2,2,0,Server Deficit
4250920,3,2,1,1,14,2,14,0,0,1,1,1,1,1,1,1,0,0,4,4,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,10,0,0,1,1,1,1,1,2,2,2,Well Equipped
5730462,1,3,3,1,50,20,50,0,0,1,10,10,10,10,1,1,0,0,30,30,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,2,9,0,0,19,5,1,1,0,1,0,1,1,2,1,Moderate Deficit
2471158,2,1,1,1,7,4,7,0,0,1,2,2,2,2,0,0,0,0,6,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,1,0,0,1,1,1,1,0,1,2,2,2,Well Equipped
6389124,1,1,1,1,5,2,5,0,0,2,1,1,1,1,1,1,1,1,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
4009293,1,2,2,1,37,6,40,0,0,1,19,18,18,17,7,5,7,5,54,17,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,2,1,1,1,1,1,1,4,4,4,1,1,9,0,5,20,500,1,1,7,3,5,1,1,3,1,Moderate Deficit
9076264,3,10,5,1,10,2,6,0,0,1,2,2,3,3,0,0,1,1,6,8,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,4,10,0,0,0,2,3,1,1,1,2,2,Well Equipped
3166499,3,6,2,1,4,2,4,0,0,1,2,2,1,1,0,0,0,0,8,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,2,10,0,0,0,1,0,0,1,2,2,2,Well Equipped
5994540,2,1,1,1,42,8,42,0,0,1,12,11,10,9,4,3,4,3,33,27,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,1,0,30,0,10,1,11,6,0,1,1,2,1,Moderate Deficit
9185133,1,3,2,1,58,3,12,0,0,1,5,5,5,5,0,0,0,0,12,12,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,5,0,1,1,0,2,0,1,2,3,2,Well Equipped
9141838,3,9,14,1,8,1,14,0,0,1,1,1,1,1,0,0,0,0,10,10,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,8,10,0,3,0,8,1,1,1,2,2,2,Well Equipped
9839761,1,1,1,1,14,4,17,0,0,1,5,5,5,5,0,0,0,0,15,15,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,25,0,1,1,1,1,2,1,2,3,2,Well Equipped
6307472,1,3,3,1,46,9,46,0,0,1,31,28,34,31,13,10,15,14,84,93,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,4,1,2,9,1,45,72,1500,6,1,0,6,0,1,1,2,1,Moderate Deficit
7291371,4,8,4,1,51,13,27,0,0,1,0,0,22,22,0,0,1,1,0,26,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,3,1,2,2,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,2,0,0,30,0,0,1,4,3,3,1,1,2,1,Moderate Deficit
3987863,2,10,10,1,11,2,11,0,0,1,2,2,2,2,0,0,2,2,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,4,10,0,10,1,1,3,2,1,2,2,0,Server Deficit
4746649,3,16,15,2,25,6,25,0,0,1,4,4,10,10,1,0,0,0,18,18,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,4,4,4,1,1,1,0,0,20,0,20,1,0,1,1,1,1,2,1,Moderate Deficit
5198446,1,3,3,1,51,6,51,0,0,1,34,31,31,31,14,12,12,12,93,28,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,2,1,1,54,0,0,2,0,1,0,1,1,3,1,Moderate Deficit
2479791,3,7,3,1,8,8,7,0,0,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,4,3,3,0,0,0,0,2,1,1,2,2,2,Well Equipped
9555473,1,5,5,1,33,9,33,0,0,1,27,27,26,26,2,2,4,4,19,57,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,2,2,4,4,4,1,2,9,0,0,20,0,0,1,0,0,1,1,2,2,1,Moderate Deficit
4858718,3,4,1,1,5,1,2,0,0,1,1,1,2,2,0,0,0,0,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,0,1,0,0,1,2,2,2,Well Equipped
8768063,2,1,1,1,5,2,5,0,0,2,1,1,1,1,1,1,1,1,2,3,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
7154242,3,7,5,1,5,0,5,0,0,2,2,2,2,2,0,0,0,0,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,1,10,0,0,1,0,1,2,2,2,3,2,Well Equipped
1512920,2,14,14,2,27,7,27,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,0,0,20,1500,1,1,0,1,1,1,1,2,1,Moderate Deficit
7117204,2,1,1,1,28,5,28,0,0,1,13,12,10,9,5,3,5,4,12,27,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,3,3,3,1,1,2,1,0,27,0,5,1,7,8,3,1,1,2,1,Moderate Deficit
6140611,2,2,1,1,5,0,5,0,0,2,1,1,1,1,0,0,0,0,5,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,1,0,1,2,2,2,2,Well Equipped
1743384,2,2,4,1,20,20,20,0,0,1,4,4,12,12,0,0,0,0,20,20,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,15,20,0,16,0,15,1,1,1,2,1,0,Server Deficit
2629612,3,7,5,1,5,1,5,0,0,2,1,1,0,0,0,0,0,0,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,1,1,0,0,1,2,2,2,Well Equipped
8891778,2,11,9,1,10,0,11,0,0,2,2,2,3,3,1,1,1,1,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,7,1,0,0,1,1,0,1,1,2,2,2,Well Equipped
8712352,3,7,2,1,8,1,3,2,0,1,2,2,1,1,0,0,1,1,9,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,11,0,0,0,0,1,1,1,2,2,2,Well Equipped
2715335,2,10,8,1,11,8,11,0,0,1,3,3,3,3,0,0,1,1,10,10,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,1,0,1,1,2,2,2,Well Equipped
3699946,1,1,1,1,10,8,10,0,0,1,15,14,0,0,6,5,0,0,28,0,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,20,1500,0,1,0,1,0,1,1,2,2,Well Equipped
6027170,2,1,1,1,7,5,7,0,0,1,2,2,2,2,1,1,1,1,6,6,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,1,0,0,0,1,2,2,2,Well Equipped
9637734,2,2,1,3,8,2,8,0,0,1,2,2,2,2,2,2,2,2,4,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,1,0,1,2,3,2,Well Equipped
4344467,2,1,1,1,22,6,22,0,0,1,15,14,15,14,6,5,6,4,42,28,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,2,2,1,25,500,0,1,0,3,0,1,1,2,1,Moderate Deficit
1477237,3,3,3,7,5,0,5,0,0,2,1,1,1,1,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,1,1,1,2,2,2,Well Equipped
1849708,3,4,0,7,4,0,2,2,0,2,0,0,1,1,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,1,0,1,0,1,1,2,2,2,Well Equipped
2287829,3,5,0,1,5,0,1,0,1,2,1,1,1,1,0,0,0,0,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,35,1,0,1,0,0,0,1,1,2,2,2,Well Equipped
9024583,2,2,0,1,13,3,13,0,0,1,6,6,5,5,2,1,2,1,18,10,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,2,2,Well Equipped
2350737,3,4,4,1,5,1,5,0,0,2,2,2,1,1,0,0,0,0,6,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,1,1,0,1,1,2,2,2,Well Equipped
3225436,1,1,0,1,5,6,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,2,2,Well Equipped
9364194,3,6,2,1,5,1,6,0,0,2,2,2,2,2,0,0,1,1,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,9,2,4,2,0,1,0,2,1,1,1,2,2,2,Well Equipped
3644636,2,3,3,1,84,5,84,0,0,1,31,28,33,30,13,11,13,9,28,30,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,0,0,30,1500,0,1,0,1,0,1,1,2,1,Moderate Deficit
1389158,1,7,7,1,34,9,38,0,0,1,40,36,30,27,16,13,14,12,36,27,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,2,0,13,0,1,1,0,1,1,1,1,2,1,Moderate Deficit
9776888,2,2,1,1,7,1,7,0,0,1,4,4,3,3,2,2,2,2,8,6,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,0,1,1,2,2,Well Equipped
9137265,1,3,3,1,58,24,55,0,0,1,18,18,24,24,3,3,3,3,30,24,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,1,1,1,1,9,3,1,14,1500,70,1,3,4,4,1,1,2,1,Moderate Deficit
4909486,4,9,9,1,9,1,9,0,0,1,2,2,5,5,0,0,1,1,8,8,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,4,11,0,10,1,1,1,1,1,1,2,2,Well Equipped
9172582,1,1,1,1,11,4,2,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,4,0,0,0,0,0,0,1,2,2,2,Well Equipped
1000832,3,5,2,1,7,1,7,0,0,1,4,4,4,4,0,0,1,1,5,5,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,6,0,0,0,0,0,0,1,1,2,2,2,Well Equipped
1958211,3,6,3,1,9,3,9,0,0,2,4,4,4,4,1,1,1,1,12,12,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,5,10,0,0,1,2,2,2,1,2,2,2,Well Equipped
9872008,3,4,1,1,5,0,2,0,0,2,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,2,2,2,2,Well Equipped
5205166,2,2,2,1,25,9,25,0,0,1,15,14,17,16,6,4,9,9,14,48,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,24,0,0,0,0,2,0,1,2,2,2,Well Equipped
8588161,3,5,2,1,5,0,5,0,0,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,1,1,0,0,2,2,2,2,Well Equipped
8355219,3,4,4,1,5,1,3,0,0,2,2,2,2,2,0,0,0,0,6,6,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,0,0,0,2,2,2,2,Well Equipped
8472130,1,2,2,1,7,7,7,0,0,1,4,4,3,3,2,2,2,2,8,3,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1500,0,0,0,0,0,1,1,2,2,Well Equipped
6376381,3,4,3,1,6,1,3,0,0,1,1,1,1,1,0,0,0,0,5,5,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,2,4,0,0,0,1,1,2,1,2,2,0,Server Deficit
7458210,2,2,2,2,6,3,6,0,0,1,1,1,1,1,0,0,0,0,1,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,10,0,10,1,1,1,1,1,1,2,2,Well Equipped
5039479,3,4,1,7,2,0,2,0,0,2,1,0,1,0,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
2917474,3,6,1,1,5,0,5,0,0,2,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,1,0,1,1,2,2,2,Well Equipped
3800601,3,6,2,1,5,1,2,0,0,2,1,1,2,2,0,0,0,0,4,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,2,2,0,0,0,0,1,0,1,1,2,2,2,Well Equipped
1717161,3,4,4,1,5,0,5,0,0,2,1,1,1,1,0,0,0,0,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,2,3,5,0,0,0,1,1,2,1,2,2,0,Server Deficit
7603913,1,3,1,1,12,2,12,0,0,1,5,5,4,4,1,1,1,0,15,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,2,2,2,Well Equipped
1429075,3,4,2,1,16,3,5,0,0,1,2,2,3,3,0,0,0,0,7,13,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,5,2,3,0,0,0,1,1,2,2,2,3,2,Well Equipped
4806068,3,6,4,7,8,2,6,2,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,12,804,10,1,1,1,1,1,1,2,2,Well Equipped
1836081,2,3,2,1,5,0,5,0,0,2,2,2,1,1,0,0,0,0,4,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,1,0,1,0,0,1,2,2,2,Well Equipped
2260590,3,1,1,1,5,3,5,0,0,1,2,1,2,1,0,0,0,0,3,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,1,2,2,Well Equipped
4870143,3,6,2,1,4,2,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,9,1,1,2,3,0,0,0,0,0,0,0,0,0,2,9,2,5,1,0,0,0,2,0,1,1,2,2,2,Well Equipped
7747299,3,6,1,1,5,0,2,0,0,2,1,1,2,2,0,0,0,0,4,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,0,0,1,1,2,2,0,Server Deficit
4394753,2,1,1,1,26,7,41,0,0,1,2,2,2,2,2,2,2,2,45,38,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,0,0,37,15,0,2,0,2,0,1,1,1,1,Moderate Deficit
7240505,1,4,2,1,14,3,14,0,0,1,6,6,6,6,1,1,1,1,18,18,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,5,17,0,1,1,1,1,2,1,1,2,2,Well Equipped
4869817,3,7,2,2,5,0,2,0,0,2,1,1,1,1,0,0,0,0,10,10,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
5622639,2,11,9,7,14,5,14,0,0,1,0,0,1,1,0,0,0,0,8,10,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,8,0,20,0,1,1,0,1,1,1,2,2,1,Moderate Deficit
2857013,1,1,1,1,9,6,12,0,0,1,23,23,23,23,1,1,1,1,50,50,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,23,0,4,1,4,4,1,1,2,2,2,Well Equipped
3888982,2,4,2,1,57,43,57,0,0,1,24,24,6,6,10,10,2,1,22,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,2,0,37,1,30,0,1,1,1,1,1,2,1,Moderate Deficit
9495349,2,2,2,1,10,2,10,0,0,1,0,0,7,7,0,0,2,2,0,14,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,1,0,1,2,2,2,Well Equipped
5931767,3,7,10,1,6,2,8,0,0,1,2,2,5,5,0,0,0,0,8,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,10,0,1,0,1,1,1,1,2,2,2,Well Equipped
7332628,3,2,1,2,5,0,1,1,0,2,1,1,1,1,0,0,0,0,2,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,2,0,0,0,1,1,0,1,2,2,2,Well Equipped
5234351,3,5,1,1,6,1,6,0,0,2,2,2,2,2,0,0,0,0,4,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,2,0,1,0,1,0,1,1,2,2,2,Well Equipped
1509951,2,1,1,1,35,3,35,0,0,1,8,8,8,8,3,2,3,2,16,16,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,30,0,3,0,0,3,0,1,1,3,2,Well Equipped
3495478,3,3,2,1,5,0,5,0,0,2,1,1,6,6,1,0,0,0,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,5,5,0,5,0,1,0,1,1,2,3,2,Well Equipped
6884289,3,7,6,1,6,1,6,0,2,2,1,1,1,1,0,0,0,0,4,4,1,2,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,3,10,0,1,1,0,1,1,1,2,1,2,Well Equipped
7232151,3,4,5,1,5,1,5,0,0,1,1,1,1,1,1,1,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,1,1,0,1,1,2,2,2,Well Equipped
9357691,3,9,6,1,10,0,6,0,2,2,2,2,4,4,0,0,0,0,3,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,4,1,0,0,0,0,1,2,1,2,2,2,Well Equipped
