pseudocode,total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,obc_tch,regular,contract,part_time,below_graduate,graduate,post_graduate_and_above,trained_comp,class_taught_pr,class_taught_upr,class_taught_pr_upr,class_taught_sec_only,class_taught_hsec_only,class_taught_upr_sec,class_taught_sec_hsec,class_taugt_pre_primary_only,class_taught_pr_and_pre_pri,teacher_involve_non_training_assignment,diploma_certificate,bachelor_of_ee,bed_equivalent,med_equivalent,other,none,diploma_special_edu,pursuing_rpc,diploma_ele_edu,early_childhood_tch,bed_nursery,trained_cwsn,Cluster,Deficit_Tier
6165420,15,9,6,0,4,1,2,8,15,0,0,0,13,2,0,6,2,2,4,1,0,0,0,0,0,0,1,6,0,0,8,0,0,0,0,0,0,2,Well Equipped
6166246,20,19,1,0,3,2,10,5,20,0,0,0,9,11,9,0,9,0,5,1,3,2,0,0,0,0,0,11,2,6,1,0,0,0,0,0,0,2,Well Equipped
6167460,10,5,5,0,0,3,0,7,10,0,0,3,3,4,3,4,5,1,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,2,1,Moderate Deficit
6170046,8,6,2,0,1,3,0,4,8,0,0,0,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,3,1,Moderate Deficit
6179226,2,0,2,0,0,0,0,2,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6189168,19,7,12,0,15,1,0,3,18,1,0,0,5,14,18,2,1,5,2,0,9,0,0,0,0,0,4,14,0,0,1,0,0,0,0,0,0,2,Well Equipped
6196439,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
6197373,7,3,4,0,5,0,0,2,7,0,0,0,2,5,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,Moderate Deficit
6209498,2,2,0,0,0,0,1,1,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Server Deficit
6213985,14,12,2,0,3,0,8,3,14,0,0,3,2,9,0,2,0,2,4,0,1,5,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,2,Well Equipped
6228036,6,3,3,0,1,1,1,3,6,0,0,1,3,2,1,1,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,3,1,Moderate Deficit
6228080,12,10,2,0,2,2,5,3,9,3,0,1,5,6,2,3,0,0,5,2,1,1,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,2,Well Equipped
6228655,12,9,3,0,7,1,0,4,12,0,0,2,9,1,1,1,0,2,3,0,6,0,0,0,0,1,0,10,0,0,1,0,0,0,0,0,0,2,Well Equipped
6229593,6,3,3,0,3,1,0,2,6,0,0,0,1,5,0,2,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6230376,3,3,0,0,1,0,0,2,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
6232800,2,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Server Deficit
6234015,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6237333,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
6237951,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6238645,3,0,3,0,2,0,0,1,0,3,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
6239193,6,2,4,0,3,0,0,3,6,0,0,1,2,3,6,2,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
6245594,6,4,2,0,0,1,2,3,6,0,0,1,2,3,0,2,3,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6269687,2,2,0,0,0,1,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
6270083,2,0,2,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6271377,6,3,3,0,2,0,1,3,6,0,0,0,1,5,0,2,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6273058,14,11,3,0,3,2,0,9,9,5,0,2,11,1,1,2,2,1,3,4,1,1,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,2,Well Equipped
6273702,13,11,2,0,2,1,0,10,13,0,0,0,8,5,5,4,0,1,0,0,8,0,0,0,4,0,0,8,0,1,2,0,0,2,0,0,0,2,Well Equipped
6277539,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6282650,9,6,3,0,2,4,0,3,9,0,0,0,3,6,1,2,6,1,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
6286251,2,2,0,0,0,0,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Server Deficit
6294699,13,2,11,0,2,0,3,8,0,4,9,0,7,6,8,1,1,10,0,0,0,0,0,1,0,0,0,7,0,4,1,0,0,1,0,0,0,2,Well Equipped
6298736,12,5,7,0,6,1,0,5,7,4,1,1,9,2,1,0,0,4,5,0,3,0,0,0,0,0,0,7,0,1,4,0,0,0,0,0,0,2,Well Equipped
6301063,8,3,5,0,1,2,1,4,8,0,0,2,5,1,0,4,4,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,1,Moderate Deficit
6303732,9,9,0,0,0,1,1,7,9,0,0,1,1,7,2,1,0,0,1,0,5,2,0,0,0,0,1,7,0,1,0,0,0,0,0,0,1,1,Moderate Deficit
6309578,10,2,8,0,3,0,3,4,10,0,0,1,1,8,1,2,0,0,3,1,0,4,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6312381,7,4,3,0,1,1,1,4,7,0,0,0,0,7,0,4,3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
6314288,2,1,1,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
6316799,10,10,0,0,2,0,3,5,10,0,0,0,4,6,7,0,0,3,1,0,6,0,0,0,4,2,0,6,1,0,0,0,1,0,0,0,0,2,Well Equipped
6319241,2,1,1,0,0,0,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6322070,2,1,1,0,0,0,0,2,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
6341853,2,1,1,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
6342998,7,3,4,0,6,0,0,1,4,3,0,0,5,2,5,7,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,0,1,1,Moderate Deficit
6343730,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6356356,5,4,1,0,2,0,1,2,5,0,0,0,2,3,0,0,1,1,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,Server Deficit
6357992,5,3,2,0,2,0,1,2,5,0,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
6360959,10,9,1,0,5,4,1,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6366306,11,9,2,0,0,1,9,1,11,0,0,0,8,3,0,1,5,5,0,0,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
6372843,7,7,0,0,1,3,1,2,7,0,0,2,3,2,0,1,1,0,0,0,5,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6373790,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
6377092,2,2,0,0,1,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
6377902,13,10,3,0,3,0,0,10,13,0,0,0,3,10,4,2,2,0,1,0,8,0,0,0,0,1,0,3,0,8,1,0,0,0,0,0,0,2,Well Equipped
6394162,5,4,1,0,1,0,2,2,5,0,0,0,4,1,0,1,1,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6395072,2,2,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6403288,16,10,6,0,6,3,1,6,16,0,0,1,4,11,4,3,3,0,4,3,1,2,0,0,0,1,0,11,0,2,2,0,0,0,0,0,0,2,Well Equipped
6403421,2,2,0,0,0,1,0,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
6409907,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Server Deficit
6413582,5,2,3,0,1,1,0,3,5,0,0,1,0,4,0,2,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,Server Deficit
6415146,2,2,0,0,0,1,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
6416248,17,12,5,0,2,3,3,9,16,1,0,2,6,9,4,5,3,0,0,2,4,1,2,0,0,3,0,9,1,1,1,0,0,0,2,0,0,2,Well Equipped
6416997,2,1,1,0,0,0,0,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6419695,9,9,0,0,0,0,4,5,9,0,0,0,4,5,1,5,4,0,0,0,0,0,0,0,5,2,0,7,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6423733,15,2,13,0,7,1,0,7,15,0,0,1,9,5,8,4,1,6,0,0,0,0,4,0,0,0,1,2,0,2,9,0,0,0,1,0,0,2,Well Equipped
6430971,9,9,0,0,0,2,3,4,9,0,0,2,7,0,1,1,7,1,0,0,0,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,0,1,Moderate Deficit
6432145,7,6,1,0,1,1,4,1,7,0,0,3,3,1,3,3,2,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,3,1,Moderate Deficit
6432475,4,2,2,0,0,0,0,4,4,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,Server Deficit
6444581,9,9,0,0,2,2,1,4,9,0,0,0,3,6,0,4,3,2,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,1,0,0,2,1,Moderate Deficit
6451321,17,6,11,0,7,3,5,2,17,0,0,1,1,15,8,4,1,1,5,5,0,1,0,0,0,2,1,13,0,0,1,0,0,0,0,0,0,2,Well Equipped
6451430,15,6,9,0,12,1,0,2,15,0,0,0,4,11,0,1,2,5,3,1,0,3,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,2,Well Equipped
6457294,16,9,7,0,7,2,1,6,16,0,0,2,4,10,4,2,2,1,4,3,0,4,0,0,2,2,0,13,0,0,1,0,0,0,0,0,0,2,Well Equipped
6460907,7,4,3,0,1,0,1,5,7,0,0,2,3,2,2,3,3,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
6466586,8,5,3,0,0,0,0,8,8,0,0,0,3,5,2,2,5,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,Moderate Deficit
6470754,15,11,4,0,4,4,2,5,15,0,0,3,3,9,11,3,1,1,0,2,5,3,0,0,0,0,0,11,0,1,0,0,0,3,0,0,2,2,Well Equipped
6471701,26,22,4,0,6,3,4,13,25,1,0,0,18,8,6,9,4,1,9,0,3,0,0,0,2,0,0,17,0,3,4,0,0,2,0,0,0,2,Well Equipped
6473728,2,2,0,0,0,0,2,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Server Deficit
6478950,5,4,1,0,2,0,0,3,5,0,0,0,3,2,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Server Deficit
6479007,2,0,2,0,1,1,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6486477,32,28,4,0,3,1,0,28,10,7,15,7,12,13,9,7,8,5,5,4,0,3,0,0,9,4,0,21,0,3,2,0,0,2,0,0,0,2,Well Equipped
6493139,14,10,4,0,5,3,0,6,14,0,0,2,3,9,3,3,2,2,0,2,3,2,0,0,1,1,3,10,0,0,0,0,0,0,0,0,0,2,Well Equipped
6495931,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6496067,13,6,7,0,0,1,0,12,7,6,0,4,6,3,1,0,1,8,1,0,3,0,0,0,0,0,0,6,0,0,6,0,0,1,0,0,1,1,Moderate Deficit
6496365,2,2,0,0,0,1,1,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
6500858,2,0,2,0,1,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Server Deficit
6502133,2,1,1,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
6505828,11,7,4,0,2,1,2,6,11,0,0,1,4,6,2,5,0,2,1,0,2,1,0,0,0,0,0,6,0,0,0,0,0,5,0,0,1,1,Moderate Deficit
6515771,4,1,3,0,0,0,0,4,0,1,3,0,2,2,1,1,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,Server Deficit
6519816,4,0,4,0,4,0,0,0,4,0,0,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,Server Deficit
6525500,2,2,0,0,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6527539,14,11,3,0,3,3,1,7,14,0,0,0,5,9,6,3,1,0,1,0,4,5,0,0,0,0,0,11,1,1,0,0,0,1,0,0,0,2,Well Equipped
6531938,7,1,6,0,5,0,1,1,1,6,0,0,3,4,0,0,5,1,0,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,1,Moderate Deficit
6532245,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6556456,2,2,0,0,1,1,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
6565626,2,1,1,0,0,0,1,1,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
6567726,5,4,1,0,0,3,1,1,5,0,0,0,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
6574102,2,1,1,0,0,2,0,0,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
6574892,13,12,1,0,2,2,4,5,13,0,0,0,4,9,8,2,2,0,1,0,4,4,0,0,0,0,1,11,0,1,0,0,0,0,0,0,0,2,Well Equipped
6578928,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6584352,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
6586580,4,1,3,0,3,0,1,0,4,0,0,1,2,1,2,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,Server Deficit
6586751,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
6587143,2,0,2,0,0,1,1,0,1,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
6587558,2,2,0,0,1,0,1,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
6588122,7,7,0,0,0,4,0,3,0,7,0,0,6,1,0,7,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6592142,7,5,2,0,0,0,2,5,7,0,0,1,3,3,0,0,0,4,0,0,2,1,0,0,4,0,1,2,0,0,0,0,0,4,0,0,0,1,Moderate Deficit
6595158,7,1,6,0,2,0,0,5,1,6,0,1,3,3,2,3,0,0,0,0,0,0,1,3,0,0,0,4,0,0,2,0,0,1,0,0,0,1,Moderate Deficit
6598269,2,0,2,0,0,0,0,2,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
6598329,6,5,1,0,1,1,2,2,6,0,0,1,2,3,0,3,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
6608692,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6614500,2,2,0,0,1,0,0,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
6618063,10,6,4,0,1,2,1,6,2,8,0,0,8,2,0,1,3,3,3,0,0,0,0,0,0,1,0,4,0,0,4,0,0,1,0,0,0,1,Moderate Deficit
6619118,5,3,2,0,1,0,0,4,5,0,0,0,1,4,4,2,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6620870,3,3,0,0,1,0,0,2,3,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,Server Deficit
6633285,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
6636295,4,0,4,0,0,0,0,4,3,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Server Deficit
6637816,10,8,2,0,3,1,3,3,10,0,0,0,7,3,1,2,1,3,2,0,2,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
6640732,11,9,2,0,5,0,1,5,11,0,0,0,3,8,3,1,2,0,1,0,3,4,0,0,0,0,0,8,1,1,0,0,0,1,0,0,0,2,Well Equipped
6642131,5,4,1,0,1,1,1,2,5,0,0,0,4,1,2,2,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
6649443,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6654486,9,9,0,0,1,1,2,5,9,0,0,2,4,3,2,3,1,2,0,0,3,0,0,0,1,0,0,7,0,0,0,0,0,2,0,0,0,1,Moderate Deficit
6655041,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
6656001,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
6671855,12,3,9,0,8,0,1,3,12,0,0,3,3,6,0,6,1,4,0,0,1,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,1,Moderate Deficit
6673392,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
6676072,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6681075,8,5,3,0,2,1,2,3,8,0,0,0,5,3,0,2,1,0,0,0,5,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6685712,2,2,0,0,1,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
6686024,4,4,0,0,0,0,2,2,3,0,1,0,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,Server Deficit
6687581,10,6,4,0,3,5,0,2,10,0,0,1,2,7,1,1,2,0,5,1,0,1,0,0,4,1,0,9,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6708827,2,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
6709347,13,11,2,0,2,3,3,5,13,0,0,0,6,7,6,2,2,0,4,4,1,0,0,0,0,0,1,9,0,1,0,1,0,1,0,0,0,2,Well Equipped
6713101,9,8,1,0,0,1,2,6,9,0,0,0,6,3,0,3,3,3,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,2,0,0,1,1,Moderate Deficit
6713612,8,7,1,0,1,1,1,5,8,0,0,2,1,5,7,3,3,2,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,1,1,Moderate Deficit
6718980,2,2,0,0,0,0,1,1,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
6729087,10,6,4,0,8,0,2,0,10,0,0,0,5,5,2,0,2,0,5,0,3,0,0,0,4,0,0,7,2,1,0,0,0,0,0,0,1,2,Well Equipped
6733979,2,2,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6745021,14,7,7,0,7,0,3,4,14,0,0,2,4,8,12,2,0,2,3,0,4,3,0,0,1,2,0,10,0,1,0,0,1,0,0,0,0,2,Well Equipped
6745029,10,6,4,0,2,2,1,5,10,0,0,1,7,2,3,6,1,2,1,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,1,Moderate Deficit
6748898,6,6,0,0,1,0,2,3,6,0,0,1,1,4,0,2,0,4,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
6760097,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
6764825,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Server Deficit
6767246,6,6,0,0,1,1,1,3,6,0,0,1,1,4,1,3,1,0,0,0,2,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
6771993,8,8,0,0,3,0,2,3,8,0,0,2,3,3,6,3,0,1,1,1,1,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6772251,2,2,0,0,0,1,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
6773067,6,6,0,0,1,0,3,2,6,0,0,0,3,3,3,2,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6775268,5,5,0,0,1,0,0,4,0,5,0,0,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,Server Deficit
6778601,8,2,6,0,4,0,0,4,8,0,0,1,4,3,1,3,3,2,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,1,1,Moderate Deficit
6785702,2,2,0,0,1,0,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
6788786,9,5,4,0,2,2,1,4,9,0,0,1,5,3,2,3,5,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,1,Moderate Deficit
6791095,12,6,6,0,1,2,3,6,3,8,1,0,6,6,2,2,6,0,0,0,0,0,3,1,0,3,0,8,0,0,1,0,0,0,0,0,0,1,Moderate Deficit
6792717,2,2,0,0,0,0,0,2,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
6794292,6,2,4,0,0,0,3,3,6,0,0,1,2,3,3,2,2,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
6795856,2,2,0,0,0,0,2,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
6800794,11,9,2,0,3,1,3,4,11,0,0,0,6,5,0,4,5,2,0,0,0,0,0,0,0,0,4,6,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
6802109,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Server Deficit
6803022,16,15,1,0,4,2,4,6,16,0,0,4,5,7,8,5,1,2,1,1,4,2,0,0,0,5,0,10,0,0,0,0,0,0,1,0,1,2,Well Equipped
6815700,4,3,1,0,0,0,0,4,4,0,0,1,3,0,4,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,Server Deficit
6815892,2,2,0,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
